adr,arps,avg_goal_success,cost_return_per_episode_mean,cost_return_per_episode_std,cost_value,cost_value_loss,entropy,grad_norm,lag_loss,lagrangian,num_steps,num_steps_per_episode_mean,num_steps_per_episode_std,policy_loss,remaining,return_per_episode_mean,return_per_episode_std,sps,success_per_episode_mean,success_per_episode_std,value,value_loss,violation_per_episode_mean,violation_per_episode_std
0.0,0.0,"{((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0}",0.0,0.0,5.665814114763634e-06,1.197654897922007e-05,1.6920090187340975,0.03517751865255958,-0.06025207630591467,5.0,1245184,2500.0,0.0,0.06422689530882053,5:16:56,0.0,0.0,197.4464870146628,0.0,0.0,0.08252338255988434,2.705937711566797e-05,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0}",0.0,0.0,-2.0619681890821084e-06,4.2020986690261e-06,1.6921257469803095,0.04242136836790278,-0.0606870454212185,5.0,1277952,2500.0,0.0,0.06453649039031006,5:12:26,0.0,0.0,198.5510506440483,0.0,0.0,0.0782655174843967,2.8056413336141617e-05,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0}",0.0,0.0,3.004854534083279e-06,6.619505475313758e-06,1.6921074111014605,0.05564056081418052,-0.06008314617793076,5.0,1310720,2500.0,0.0,0.06375199320609681,3:51:56,0.0,0.0,265.09526140174404,0.0,0.0,0.07488000812008977,2.325797744173741e-05,0.0,0.0
0.06101639049341969,0.004807692307692308,"{((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.5, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0}",0.0,0.0,-9.283627605327638e-06,1.26249658300992e-05,1.6921020867303014,0.07732820435012946,-0.060091264836955816,5.0,1343488,2344.5625,602.0068488761153,0.0632802153704688,3:38:05,0.0625,0.24206145913796356,279.44143370031935,0.0625,0.24206145913796356,0.0710934276576154,0.00021510920669554068,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0}",0.0,0.0,-8.22920810605865e-06,7.981018137925844e-06,1.6920898146927357,0.050564678144845075,-0.05956060640164651,5.0,1376256,2499.1875,3.1467989687935263,0.06273811118444428,3:56:47,0.0,0.0,255.05879204112227,0.0,0.0,0.06835095235146582,1.4272462929287855e-05,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0}",0.0,0.0,-6.002464601806423e-06,4.663666135940048e-06,1.6920402999967337,0.04262355710323637,-0.05991823133081198,5.00000000372529,1409024,2500.0,0.0,0.0630763835797552,3:45:12,0.0,0.0,265.75388459427097,0.0,0.0,0.0652796090580523,1.7523375366312877e-05,0.0,0.0
0.0,0.0,"{((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0}",0.0,0.0,3.7440747746586567e-06,5.581828085965412e-06,1.6920511415228248,0.06258880542616294,-0.059536001936066896,5.00000000372529,1441792,2500.0,0.0,0.06262327032163739,3:34:59,0.0,0.0,275.8436294220467,0.0,0.0,0.06225795313366689,1.6413926767100406e-05,0.0,0.0
0.003053066603797908,4.14181577203446e-05,"{((frozenset({surface_0}), frozenset()),) x 0: 0.25, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0}",0.125,0.33071891388307384,0.0013837571391377423,0.0012593307720010216,1.6917299125343561,0.07652312213149344,-0.06062185511109419,5.0,1474560,2034.125,868.1009355915935,0.06302195537136868,3:11:35,0.0625,0.24206145913796356,306.6929634201835,0.0625,0.24206145913796356,0.05993662620312534,0.00028311224015631353,0.125,0.33071891388307384
0.028800464721988626,0.00016108247422680412,"{((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 1.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0}",0.0625,0.24206145913796356,0.014165895689529862,0.012680256037128856,1.691659377887845,0.14519307130339978,-0.06050688540562987,5.00000000372529,1507328,2177.3125,682.3375922838709,0.06283064215676859,2:39:58,0.0625,0.24206145913796356,363.8810937776031,0.0625,0.24206145913796356,0.05865095683839172,0.0002821082921085072,0.0625,0.24206145913796356
0.0,0.0,"{((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0}",0.0,0.0,0.00013590520370598824,4.62932033258312e-05,1.6915702633559704,0.0667112709127479,-0.05371857274440117,5.00000000372529,1540096,2475.75,93.91984614552986,0.056523308565374464,2:40:20,0.0,0.0,359.6233397031597,0.0,0.0,0.055418261035811156,1.5163547006480371e-05,0.0,0.0
0.0,0.0,"{((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 0.0}",0.0,0.0,-1.650992885515734e-05,7.567233677008289e-06,1.6917856745421886,0.0974778494824165,-0.05968657074845396,5.0,1572864,2500.0,0.0,0.06214060614001937,3:15:59,0.0,0.0,291.4370753756356,0.0,0.0,0.05247845221310854,7.713331696912462e-06,0.0,0.0
0.0032746684353284735,4.240162822252374e-05,"{((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.25, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0}",0.0,0.0,1.9329353108332725e-05,1.7749432117852848e-05,1.6916715204715729,0.08238605900844609,-0.06004731735447422,5.0,1605632,2435.875,248.3550570755506,0.061944182321894914,3:28:57,0.0625,0.24206145913796356,270.74081776480193,0.0625,0.24206145913796356,0.05100852242321707,0.00028104771963732844,0.0,0.0
0.010047643389665453,6.838074398249453e-05,"{((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0, ((frozenset({surface_0}), frozenset({entrapped_0})),) x 0: 1.0}",0.0,0.0,2.9544341941800667e-06,1.327371138515332e-05,1.6918493816629052,0.1002038490146988,-0.06057109092944302,5.0,1638400,2308.75,506.38714191811783,0.062426678923657164,3:47:36,0.0625,0.24206145913796356,246.15854076163222,0.0625,0.24206145913796356,0.04867542040301487,0.0002830316802011623,0.0,0.0
0.0,0.0,"{((frozenset({surface_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset()),) x 0: 0.0, ((frozenset({entrapped_0}), frozenset({surface_0})),) x 0: 0.0}",0.0,0.0,-1.77961799181503e-05,1.2302898127813933e-05,1.6918575298041105,0.088642483529251,-0.06050416233483702,5.00000000372529,1671168,2442.875,221.24417365209868,0.06273690279340371,3:23:38,0.0,0.0,272.43537937713296,0.0,0.0,0.046284888085210696,8.90728408231567e-06,0.0,0.0
